id,barcode,brand_code,category,category_code,cpg_ref,cpg_id,name,is_top_brand
5f493dabbe37ce64d0ae36bd,511111316046,TEST BRANDCODE @1598635435896,baking,baking,Cogs,5f493dabbe37ce64d0ae36ba,test brand @1598635435896,
57ebc134e4b0ac389136a33d,511111602040,"",dairy,,Cogs,559c2234e4b06aca36af13c6,Kraft Cheese,false
5f5bc4f1be37ce17125ac0ea,511111316602,TEST BRANDCODE @1599849713773,baking,baking,Cogs,5f5bc4f1be37ce17125ac0e8,test brand @1599849713772,
5fd29591be37ce38bbbefb2a,511111418092,TEST BRANDCODE @1607636369405,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1607636369405,false
5f77274bbe37ce6b592e90bc,511111916727,TEST BRANDCODE @1601644363827,baking,baking,Cogs,5f77274bbe37ce6b592e90b9,test brand @1601644363827,
5a8c35dde4b0ccf165fac9e6,511111904175,PEPPERIDGE FARM,grocery,,Cogs,5a734034e4b0d58f376be874,Pepperidge Farm,false
5332f760e4b03c9a25efd11a,511111803720,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Honest Tea,
5f4802d2be37ce0c83033743,511111315889,,baking,baking,Cogs,5f4802d2be37ce0c83033742,test brand @1598554834882,
60074277be37ce360be639ff,511111919803,TEST BRANDCODE @1611088503689,baking,baking,Cogs,60074277be37ce360be639fe,test brand @1611088503689,false
5332f9f0e4b03c9a25efd1c3,511111203278,,snacks,,Cpgs,5332f5f2e4b03c9a25efd0aa,Pringles,
5fb2852cbe37ce522e165cb0,511111917328,TEST BRANDCODE @1605535020580,baking,baking,Cogs,5fb2852cbe37ce522e165cae,test brand @1605535020580,false
58861c7e4e8d0d20bc42c4e3,511111601395,MILLER HIGH LIFE,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Miller High Life,false
585b0b23e4b03e62d1ce0e99,511111101451,QUAKER,breakfast & cereal,,Cogs,53e10d6368abd3c7065097cc,Quaker,false
5332f7ffe4b03c9a25efd16a,511111703334,,,,Cpgs,5332f7ffe4b03c9a25efd16b,All Natural,
5da608291dda2c3e1416ae8b,511111705727,511111705727,health & wellness,,Cogs,53e10d6368abd3c7065097cc,Claritin® KIDS,
57d848efe4b0ac389136a2aa,511111302414,ATHENOS,dairy,,Cogs,559c2234e4b06aca36af13c6,Athenos,false
5f513ea1be37ce21f1287c03,511111916512,TEST BRANDCODE @1599159969028,baking,baking,Cogs,5f513ea0be37ce21f1287c01,test brand @1599159969028,
5f35a0babe37ce6853cff201,511111815389,TEST BRANDCODE @1597350074404,baking,baking,Cogs,5f35a0babe37ce6853cff1fd,test brand @1597350074404,
5a5d2c1fe4b06ba572cf24a8,511111100065,SEDAL,beauty & personal care,,Cogs,53e10d6368abd3c7065097cc,Sedal,
5d603537a3a018514994f424,511111404958,RED ROCK DELI,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Red Rock Deli Chips,false
5da607a9a60b87376833e34f,511111905684,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB,health & wellness,,Cogs,53e10d6368abd3c7065097cc,ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,
5f493682be37ce52f8314fcd,511111915911,TEST BRANDCODE @1598633602253,baking,baking,Cogs,5f493682be37ce52f8314fcb,test brand @1598633602253,
585a970ee4b03e62d1ce0e91,511111301530,SMARTFOOD,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Smartfood,
5f403231be37ce5f78d9ed18,511111515685,TEST BRANDCODE @1598042673532,baking,baking,Cogs,5f403231be37ce5f78d9ed14,test brand @1598042673532,
5f7ba932be37ce2f290fb252,511111916956,TEST BRANDCODE @1601939762881,baking,baking,Cogs,5f7ba932be37ce2f290fb251,test brand @1601939762881,
58863e1ee4b02187f85cdace,511111101222,OSCAR MAYER,deli,,Cogs,559c2234e4b06aca36af13c6,Oscar Mayer,false
5a5d234be4b06ba572cf249f,511111400271,LECH PREMIUM,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Lech,
5d642d946d5f3b23d1bc7910,511111805137,511111805137,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Real Simple,
5fb8292abe37ce522e165ce3,511111617785,HEINERS,grocery,grocery,Cogs,5fb6b608be37ce522e165cb9,Heiners,false
5d6419346d5f3b23d1bc790e,511111005094,PARENTS,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Parents,
5332fa0ae4b03c9a25efd1dd,511111203117,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Smart Start,
5ccb2ece166eb31bbbadccbe,511111504788,PIONEER WOMAN,condiments & sauces,,Cogs,559c2234e4b06aca36af13c6,The Pioneer Woman,
60074278be37ce360be63a03,511111319849,TEST BRANDCODE @1611088504474,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1611088504474,false
5d6419746d5f3b23d1bc790f,511111605102,511111605102,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,People en Espanol,
5a5d1fbfe4b0db471c2d0428,511111100294,HOP VALLEY,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Hop Valley,
5f3d6f44be37ce4ddbb1bb3c,511111215493,TEST BRANDCODE @1597861700914,baking,baking,Cogs,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700914,
580dffade4b0f32b2de21384,511111001836,YUBAN,beverages,,Cogs,559c2234e4b06aca36af13c6,Yuban Coffee,false
5d6423ffa3a018514994f42c,511111105114,511111105114,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,People Magazine,
5f9770bfbe37ce03d08a2d84,511111617068,TEST BRANDCODE @1603760319682,baking,baking,Cogs,5f9770bfbe37ce03d08a2d83,test brand @1603760319682,
5f4a7a5dbe37ce2d95e65ca3,511111516286,TEST BRANDCODE @1598716509394,baking,baking,Cogs,5f4a7a5bbe37ce2d95e65c9f,test brand @1598716509394,
5f35834dbe37ce443bf9d565,511111415343,,baking,baking,Cogs,5f35834dbe37ce443bf9d564,test brand @1597342541226,
592486bfe410d61fcea3d13d,511111000679,TIGI,personal care,,Cogs,5332f5f6e4b03c9a25efd0b4,TIGI,false
5daf3365a60b87376833e35b,511111805908,AUTUMN'S GOLD,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Autumn's Gold™,
5a5d2a86e4b06ba572cf24a6,511111900108,BROOKE BOND,beauty & personal care,,Cogs,53e10d6368abd3c7065097cc,Brooke Bond,
5d6415c66d5f3b23d1bc790c,511111105046,511111105046,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Food & Wine Magazine,
57c08285e4b0718ff5fcb038,511111702450,,,,Cpgs,5332f7a7e4b03c9a25efd134,Quilmes,
5f208dafbe37ce7958c59523,511111515197,TEST BRANDCODE @1595968943049,baking,baking,Cogs,5f208daebe37ce7958c59520,test brand @1595968943049,
5c9a975495144c182bbc7270,511111208532,AMPTEST,grocery,,Cogs,5c7470c895144c124ecd5c09,Test FRS-920 again1,true
5332f709e4b03c9a25efd0f0,511111903857,COORS,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Coors Light,false
5dc1aaf51dda2c0ad7da64ad,511111506317,BOLT 24,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,BOLT24,
58861c7f4e8d0d20bc42c4f8,511111801313,MIST TWST,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,Mist Twst,false
5fda3724be37ce09e3515970,511111918363,TEST BRANDCODE @1608136484526,baking,baking,Cogs,5fda3724be37ce09e351596f,test brand @1608136484526,false
5fda3725be37ce09e3515974,511111718406,TEST BRANDCODE @1608136485398,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1608136485398,false
5fda3724be37ce09e3515971,511111418375,TEST BRANDCODE @1608136484574,baking,baking,Cogs,5fda3724be37ce09e351596f,test brand @1608136484574,false
5fd28f0cbe37ce6d53dfc692,511111518044,SARGENTO,dairy & refrigerated,dairy_and_refrigerated,Cogs,5e7cf838f221c312e698a628,Sargento® Cheese,false
5fda3724be37ce09e3515972,511111618386,TEST BRANDCODE @1608136484633,baking,baking,Cogs,5fda3724be37ce09e351596f,test brand @1608136484633,false
5fda3724be37ce09e3515973,511111118398,TEST BRANDCODE @1608136484689,baking,baking,Cogs,5fda3724be37ce09e351596f,test brand @1608136484689,false
5ff73cffbe37ce1e961f325d,511111918646,,baking,baking,Cogs,5ff73cffbe37ce1e961f325c,test brand @1610038527809,false
5ff73cf9be37ce1e961f3258,511111518600,TEST BRANDCODE @1610038521565,baking,baking,Cogs,5ff73cf9be37ce1e961f3256,test brand @1610038521565,false
5ff73cf9be37ce1e961f325a,511111218623,TEST BRANDCODE @1610038521677,baking,baking,Cogs,5ff73cf9be37ce1e961f3256,test brand @1610038521677,false
5ff74123be37ce1e961f3266,511111418658,,baking,baking,Cogs,5ff74123be37ce1e961f3265,test brand @1610039587818,false
5ff73cf9be37ce1e961f3259,511111018612,TEST BRANDCODE @1610038521624,baking,baking,Cogs,5ff73cf9be37ce1e961f3256,test brand @1610038521624,false
5ff73cfabe37ce1e961f325b,511111718635,TEST BRANDCODE @1610038522559,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1610038522559,false
5ff74500be37ce1e961f3279,511111818748,TEST BRANDCODE @1610040576117,baking,baking,Cogs,5ff74500be37ce1e961f3276,test brand @1610040576117,false
5ff74500be37ce1e961f327b,511111518761,TEST BRANDCODE @1610040576672,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1610040576672,false
5ff75cdebe37ce1e961f328b,511111018773,,baking,baking,Cogs,5ff75cdebe37ce1e961f328a,test brand @1610046686560,false
5ff74500be37ce1e961f3278,511111618737,TEST BRANDCODE @1610040576088,baking,baking,Cogs,5ff74500be37ce1e961f3276,test brand @1610040576088,false
5ff74500be37ce1e961f327a,511111318750,TEST BRANDCODE @1610040576148,baking,baking,Cogs,5ff74500be37ce1e961f3276,test brand @1610040576148,false
5ff74500be37ce1e961f3277,511111118725,TEST BRANDCODE @1610040576053,baking,baking,Cogs,5ff74500be37ce1e961f3276,test brand @1610040576053,false
5da60785a60b87376833e34e,511111705673,ALKA SELTZER PLUS,health & wellness,healthy_and_wellness,Cogs,5d9b4f591dda2c6225a284aa,Alka-Seltzer Plus®,false
6000a0c9be37ce2bb7930121,511111019657,TEST BRANDCODE @1610653897113,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1610653897113,false
6000a0c6be37ce2bb793011f,511111319634,TEST BRANDCODE @1610653894519,baking,baking,Cogs,6000a0c6be37ce2bb793011c,test brand @1610653894519,false
6000b8c3be37ce321363c6c0,511111719670,TEST BRANDCODE @1610660035659,baking,baking,Cogs,6000b8c3be37ce321363c6bf,test brand @1610660035659,false
6000a0c6be37ce2bb7930120,511111519645,TEST BRANDCODE @1610653894662,baking,baking,Cogs,6000a0c6be37ce2bb793011c,test brand @1610653894662,false
6000a0f3be37ce2bb793012a,511111219668,,baking,baking,Cogs,6000a0f3be37ce2bb7930129,test brand @1610653939508,false
6000a0c6be37ce2bb793011e,511111819622,TEST BRANDCODE @1610653894371,baking,baking,Cogs,6000a0c6be37ce2bb793011c,test brand @1610653894371,false
5f7760f2be37ce1d26d7b7a7,511111216865,TEST BRANDCODE @1601659122798,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1601659122798,
5332f7ace4b03c9a25efd13a,511111803515,,,,Cpgs,5332f7a7e4b03c9a25efd134,Michelob Ultra,
5daf5d1aa60b87376833e361,511111506034,COCOA PUFFS,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Cocoa Puffs™,
5f7760f0be37ce1d26d7b7a4,511111316831,TEST BRANDCODE @1601659120793,baking,baking,Cogs,5f7760f0be37ce1d26d7b7a2,test brand @1601659120793,
5afda26ce4b0c11cfecd49f8,511111904502,JAYS,snacks,,Cogs,5a734034e4b0d58f376be874,Jay's,false
592486bee410d61fcea3d130,511111100782,KNORR,grocery,,Cogs,5332f5f6e4b03c9a25efd0b4,KNORR,false
57c0812de4b0718ff5fcb02e,511111402527,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Crunchy Nut,
5a5d1c62e4b0db471c2d0424,511111500384,CRISTAL,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Cristal,
5fcda494be37ce688e08b0d0,511111217978,TEST BRANDCODE @1607312532874,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1607312532874,false
57ebbcc2e4b0ac389136a32c,511111502210,BOCA,frozen,,Cogs,559c2234e4b06aca36af13c6,Boca,false
5c409ab4cd244a3539b84162,511111004790,ALEXA,baking,,Cogs,55b62995e4b0d8e685c14213,alexa,true
5daf54ec1dda2c3e1416ae98,511111806011,KIX,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,KIX™,
5f19e054be37ce33f74a166f,511111715115,TEST BRANDCODE @1595531348246,baking,baking,Cogs,5f19e054be37ce33f74a166e,test brand @1595531348245,
5d658fc0a3a018514994f430,511111205173,,,,Cogs,53e10d6368abd3c7065097cc,Allrecipes Special Edition Magazine,
585a966be4b03e62d1ce0e7e,511111901709,GRANDMA'S,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Grandma's,true
5f872b7fbe37ce66db5dd976,511111517009,TEST BRANDCODE @1602694015178,baking,baking,Cogs,5f872b7fbe37ce66db5dd975,test brand @1602694015177,
5a5d24c2e4b0db471c2d042b,511111500223,SHARP'S NEAR BEER,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Sharp's,
5332f7e0e4b03c9a25efd151,511111303381,,,,Cpgs,5332f5f3e4b03c9a25efd0ae,Good Earth,
5db77d891dda2c3e1416ae9f,511111106159,BAILEYS,beverages,,Cogs,559c2234e4b06aca36af13c6,Baileys Coffee Products,
5f21c852be37ce7958c59529,511111515241,FINISH,cleaning & home improvement,cleaning_and_home_improvement,Cogs,5f10c05cbe37ce238c6cabaf,FINISH®,
5bcdfc5a965c7d66d92731e9,511111304616,,beverages,,Cogs,53e10d6368abd3c7065097cc,V8 Hydrate,
5f494c5e04db711dd8fe87e3,511111016137,TEST BRANDCODE @1598639197926,baking,baking,Cogs,5f494c5d04db711dd8fe87e2,test brand @1598639197925,
5f872b7fbe37ce66db5dd978,511111217022,TEST BRANDCODE @1602694015743,baking,baking,Cogs,5f872b7fbe37ce66db5dd975,test brand @1602694015743,
57ebc017e4b0ac389136a336,511111602118,JELL-O,baking,,Cogs,559c2234e4b06aca36af13c6,Jell-O,false
5f77274cbe37ce6b592e90be,511111616740,TEST BRANDCODE @1601644364536,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1601644364536,
5f99f71bbe37ce13da9eadeb,511111517160,TEST BRANDCODE @1603925787997,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1603925787997,
5ab15207e4b0be0a89bb0b04,511111304333,GOLDFISH,snacks,,Cogs,5a734034e4b0d58f376be874,Goldfish,false
5332f5f6e4b03c9a25efd0b2,511111703983,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Coca-Cola,
5f493682be37ce52f8314fcf,511111615934,TEST BRANDCODE @1598633602304,baking,baking,Cogs,5f493682be37ce52f8314fcb,test brand @1598633602304,
5f7760f0be37ce1d26d7b7a3,511111816829,TEST BRANDCODE @1601659120694,baking,baking,Cogs,5f7760f0be37ce1d26d7b7a2,test brand @1601659120693,
58861c7f4e8d0d20bc42c500,511111801245,"",snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Quaker Rice Cakes,false
5cc725bd166eb31bbbadccbd,511111304777,CAPE LINE,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Cape Line,
5f3e9173be37ce5a0e01b957,511111415572,TEST BRANDCODE @1597935987233,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1597935987233,
585a96b3e4b03e62d1ce0e85,511111201632,NEAR EAST,grocery,,Cogs,5332f5fbe4b03c9a25efd0ba,Near East,
5332f6f4e4b03c9a25efd0ed,511111103868,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Peace Tea,
5d642dd1a3a018514994f42f,511111505150,511111505150,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Southern Living,
5332f802e4b03c9a25efd16d,511111003311,,,,Cpgs,5332f7ffe4b03c9a25efd16b,Light & Fit,
5ef3860fbe37ce02da95b72e,511111015024,CLOROX,cleaning & home improvement,cleaning_and_home_improvement,Cogs,5eebc5412455c97a877ef382,Clorox,
585a9698e4b03e62d1ce0e83,511111901655,"",beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,Mountain Dew Diet,false
5a5e36d6e4b06ba572cf24ac,511111500018,MAY-BUD,dairy,,Cogs,559c2234e4b06aca36af13c6,May-Bud,false
5f5bc4f1be37ce17125ac0eb,511111816614,TEST BRANDCODE @1599849713798,baking,baking,Cogs,5f5bc4f1be37ce17125ac0e8,test brand @1599849713798,
55bf8c6ce4b0d8e685c1489d,511111802563,GATORADE,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,Gatorade,false
5f358338be37ce443bf9d558,511111415299,TEST BRANDCODE @1597342520132,baking,baking,Cogs,5f358338be37ce443bf9d557,test brand @1597342520131,
5a8c3140e4b07f0a2dac8941,511111304104,GARDEN FRESH GOURMET,grocery,,Cogs,5a734034e4b0d58f376be874,Garden Fresh Gourmet,false
5a5d17ede4b06ba572cf2498,511111000440,AUNT JEMIMA DRY BREAKFAST MIXES,breakfast & cereal,,Cogs,5332f5fbe4b03c9a25efd0ba,AUNT JEMIMA Dry Breakfast Mixes,false
5a5d23f1e4b06ba572cf24a0,511111700258,OLDE ENGLISH,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Olde English,
5f628215be37ce78e6e2efad,511111416661,TEST BRANDCODE @1600291349255,baking,baking,Cogs,5f628214be37ce78e6e2efaa,test brand @1600291349255,
58861c7e4e8d0d20bc42c4f6,511111501336,MATADOR,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Matador Snacks,
580dff8fe4b0f32b2de21380,511111401872,,dairy,,Cpgs,53e10d6368abd3c7065097cc,DiGiorno Cheese,
5d66d516a3a018093ab34725,511111305286,511111305286,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Country Home Magazine,
5daf4f9ca60b87376833e360,511111105992,REESE'S PUFFS,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Reese's® Puffs,
5daf6e31a60b87376833e365,511111706113,GOLDEN GRAHAMS,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Golden Grahams™,
5332f7ace4b03c9a25efd13b,511111303503,,,,Cpgs,5332f7a7e4b03c9a25efd134,Bacardi,
5f3ff222be37ce1c81aa1e10,511111915638,TEST BRANDCODE @1598026274692,baking,baking,Cogs,5f3ff222be37ce1c81aa1e0c,test brand @1598026274692,
5d66d8c86d5f3b6188d4f049,511111805342,511111805342,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,LIFE Special Edition Magazine ,
5fcff319be37ce6d53dfc691,511111318033,,baking,baking,Cogs,5fcff319be37ce6d53dfc690,test brand @1607463705032,false
5332fa74e4b03c9a25efd21e,511111003038,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Sprite,
5f4802bdbe37ce0c83033740,511111615866,TEST BRANDCODE @1598554813744,baking,baking,Cogs,5f4802bdbe37ce0c8303373c,test brand @1598554813744,
585a96e9e4b03e62d1ce0e8b,511111901587,RICE-A-RONI,grocery,,Cogs,5332f5fbe4b03c9a25efd0ba,Rice A Roni,
5332f756e4b03c9a25efd113,511111503743,,,,Cpgs,53e10d6368abd3c7065097cc,Murray,
5afda67de4b0c11cfecd49fc,511111504573,STELLA DORO,snacks,,Cogs,5a734034e4b0d58f376be874,STELLA D'ORO,false
5f4bf556be37ce0b4491554c,511111016342,TEST BRANDCODE @1598813526686,baking,baking,Cogs,5f4bf556be37ce0b44915549,test brand @1598813526686,
5fa1c567be37ce402c4618f3,511111017226,TEST BRANDCODE @1604437351678,baking,baking,Cogs,5fa1c567be37ce402c4618ef,test brand @1604437351678,false
5ab15669e4b0be0a89bb0b08,511111704423,CAMPBELLS READY MEALS,grocery,,Cogs,5a734034e4b0d58f376be874,Campbell's Ready Meals,false
5332f612e4b03c9a25efd0c4,511111803881,,,,Cpgs,53e10d6368abd3c7065097cc,Kickstart,
5f21ca86be37ce7958c5952b,511111215264,RESOLVE,cleaning & home improvement,cleaning_and_home_improvement,Cogs,5f10c05cbe37ce238c6cabaf,RESOLVE®,
57e580e8e4b0ac389136a304,511111302292,"",beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Coors Banquet,false
58861c7e4e8d0d20bc42c4f7,511111001324,MAUI STYLE,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Maui Style Chips,
5332fa84e4b03c9a25efd232,511111002871,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Powerade Zero,
5d2f3eada3a01810a2174aeb,511111804833,CULTURE REPUBLICK ,frozen,,Cogs,5332f5f6e4b03c9a25efd0b4,CULTURE REPUBLICK ,
5daf63151dda2c3e1416ae9b,511111906070,WHEATIES,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Wheaties™,
5f772952be37ce6b592e90d5,511111116806,TEST BRANDCODE @1601644882062,baking,baking,Cogs,5f772951be37ce6b592e90d1,test brand @1601644882062,
55bf8c15e4b0d8e685c1489c,511111302575,"",breakfast & cereal,,Cogs,5332f5fbe4b03c9a25efd0ba,Quaker Life,false
5f7ba645be37ce23081c528c,511111016908,TEST BRANDCODE @1601939013444,baking,baking,Cogs,5f7ba644be37ce23081c5289,test brand @1601939013444,
5da605bea60b87376833e34a,511111805571,511111805571,health & wellness,,Cogs,53e10d6368abd3c7065097cc,AFRIN® ORIGINAL NASAL SPRAY,
5f493e72be37ce64d0ae36c5,511111816102,TEST BRANDCODE @1598635634821,baking,baking,Cogs,5f493e72be37ce64d0ae36c2,test brand @1598635634821,
5fd3acb6be37ce0d9386bb43,511111418214,TEST BRANDCODE @1607707830844,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1607707830844,false
5952a596e4b08f39def64d03,511111800644,ZIMA,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Zima,
5f3ff222be37ce1c81aa1e0d,511111715603,TEST BRANDCODE @1598026274609,baking,baking,Cogs,5f3ff222be37ce1c81aa1e0c,test brand @1598026274609,
5d6027f46d5f3b23d1bc7906,511111204923,CHESTERS,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,CHESTER'S,
5f77274bbe37ce6b592e90bb,511111716716,TEST BRANDCODE @1601644363784,baking,baking,Cogs,5f77274bbe37ce6b592e90b9,test brand @1601644363784,
5afda1dae4b0c11cfecd49f6,511111604471,CAPE COD,snacks,,Cogs,5a734034e4b0d58f376be874,Cape Cod,false
5e710dbeee7f2d0b35b2a192,511111814085,COUNTRY CROCK PLANT BUTTER,dairy & refrigerated,dairy_and_refrigerated,Cogs,5e5ea9cc9c50da1291a6d074,COUNTRY CROCK PLANT BUTTER,
5d66dad8a3a018093ab34729,511111205388,511111205388,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,National Geographic Special Edition Magazine ,
5daf5f65a60b87376833e363,511111206057,CHOCOLATE LUCKY CHARMS,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Chocolate Lucky Charms™,
5f4802bdbe37ce0c8303373d,511111715832,TEST BRANDCODE @1598554813535,baking,baking,Cogs,5f4802bdbe37ce0c8303373c,test brand @1598554813534,
5ffe3381be37ce5e01754c35,511111419303,,baking,baking,Cogs,5ffe3381be37ce5e01754c34,test brand @1610494849657,false
5ffe2e38be37ce5e01754c23,511111019213,TEST BRANDCODE @1610493496975,baking,baking,Cogs,5ffe2e38be37ce5e01754c21,test brand @1610493496975,false
5ffe347ebe37ce5e01754c3e,511111919315,TEST BRANDCODE @1610495102411,baking,baking,Cogs,5ffe347ebe37ce5e01754c3d,test brand @1610495102410,false
5ffe336fbe37ce5e01754c31,511111119272,TEST BRANDCODE @1610494831056,baking,baking,Cogs,5ffe336ebe37ce5e01754c2e,test brand @1610494831056,false
5ffe336fbe37ce5e01754c32,511111319283,TEST BRANDCODE @1610494831082,baking,baking,Cogs,5ffe336ebe37ce5e01754c2e,test brand @1610494831082,false
5ffe336fbe37ce5e01754c30,511111619260,TEST BRANDCODE @1610494831023,baking,baking,Cogs,5ffe336ebe37ce5e01754c2e,test brand @1610494831023,false
5ffe2e39be37ce5e01754c24,511111219224,TEST BRANDCODE @1610493497005,baking,baking,Cogs,5ffe2e38be37ce5e01754c21,test brand @1610493497005,false
5ffe2e39be37ce5e01754c26,511111919247,TEST BRANDCODE @1610493497517,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1610493497517,false
5ffe2e39be37ce5e01754c25,511111719236,TEST BRANDCODE @1610493497034,baking,baking,Cogs,5ffe2e38be37ce5e01754c21,test brand @1610493497034,false
5ffe336fbe37ce5e01754c2f,511111419259,TEST BRANDCODE @1610494830985,baking,baking,Cogs,5ffe336ebe37ce5e01754c2e,test brand @1610494830985,false
5ffe336fbe37ce5e01754c33,511111819295,TEST BRANDCODE @1610494831583,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1610494831583,false
5fdce8dbbe37ce5fa8ba59c2,511111118442,TEST BRANDCODE @1608313051339,baking,baking,Cogs,5fdce8dabe37ce5fa8ba59be,test brand @1608313051339,false
5fdce8dbbe37ce5fa8ba59c1,511111918431,TEST BRANDCODE @1608313051291,baking,baking,Cogs,5fdce8dabe37ce5fa8ba59be,test brand @1608313051291,false
5fdce8dcbe37ce5fa8ba59c3,511111618454,TEST BRANDCODE @1608313052049,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1608313052049,false
5fdce9cabe37ce5fa8ba59ce,511111318477,,baking,baking,Cogs,5fdce9cabe37ce5fa8ba59cd,test brand @1608313290565,false
5fdce8edbe37ce5fa8ba59cc,511111818465,,baking,baking,Cogs,5fdce8edbe37ce5fa8ba59cb,test brand @1608313069400,false
5fdce8dbbe37ce5fa8ba59bf,511111218418,TEST BRANDCODE @1608313051133,baking,baking,Cogs,5fdce8dabe37ce5fa8ba59be,test brand @1608313051132,false
5fdce8dbbe37ce5fa8ba59c0,511111418429,TEST BRANDCODE @1608313051244,baking,baking,Cogs,5fdce8dabe37ce5fa8ba59be,test brand @1608313051244,false
5fb8216ebe37ce522e165cdd,511111517726,BALL PARK,bread & bakery,bread_and_bakery,Cogs,5fb6b608be37ce522e165cb9,Ball Park,false
5332f765e4b03c9a25efd120,511111003687,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Glaceau fruitwater,
5f43faabbe37ce3ef3fd3717,511111815730,TEST BRANDCODE @1598290603618,baking,baking,Cogs,5f43faabbe37ce3ef3fd3714,test brand @1598290603618,
5a5d1f46e4b0db471c2d0427,511111700302,HIDDEL BARREL COLLECTION,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Hidden Barrel Collection,
5db9e8db1dda2c3e1416aea1,511111506195,LAUNCH BOX,frozen,,Cogs,559c2234e4b06aca36af13c6,Launch Box,
57ebc2bde4b0ac389136a348,511111101949,"",frozen,,Cogs,559c2234e4b06aca36af13c6,Poppers,false
5a02196ce4b00efe02b02a5a,511111600565,SIMPLE,beauty,,Cogs,5332f5f6e4b03c9a25efd0b4,SIMPLE,false
